"","ID","Item","Rating","Order","Parenthesis","Modal_Label"
"380","6_L2","X3_lowonly_yes_1",75,"Low","Yes","must_probably"
"381","7_L2","X3_lowonly_yes_1",34,"Low","Yes","must_probably"
"382","8_L2","X3_lowonly_yes_1",75,"Low","Yes","must_probably"
"383","9_L2","X3_lowonly_yes_1",50,"Low","Yes","must_probably"
"384","10_L2","X3_lowonly_yes_1",71,"Low","Yes","must_probably"
"385","11_L2","X3_lowonly_yes_1",75,"Low","Yes","must_probably"
"386","1_L2","X4_highonly_yes_1",73,"High","Yes","must_probably"
"387","2_L2","X4_highonly_yes_1",68,"High","Yes","must_probably"
"388","3_L2","X4_highonly_yes_1",80,"High","Yes","must_probably"
"389","4_L2","X4_highonly_yes_1",90,"High","Yes","must_probably"
"390","5_L2","X4_highonly_yes_1",76,"High","Yes","must_probably"
"391","6_L2","X4_highonly_yes_1",80,"High","Yes","must_probably"
"392","7_L2","X4_highonly_yes_1",73,"High","Yes","must_probably"
"393","8_L2","X4_highonly_yes_1",70,"High","Yes","must_probably"
"394","9_L2","X4_highonly_yes_1",50,"High","Yes","must_probably"
"395","10_L2","X4_highonly_yes_1",85,"High","Yes","must_probably"
"396","11_L2","X4_highonly_yes_1",75,"High","Yes","must_probably"
"397","1_L2","X5_lowhigh_yes_1",60,"Low-High","Yes","would_possibly"
"398","2_L2","X5_lowhigh_yes_1",50,"Low-High","Yes","would_possibly"
"399","3_L2","X5_lowhigh_yes_1",70,"Low-High","Yes","would_possibly"
"400","4_L2","X5_lowhigh_yes_1",20,"Low-High","Yes","would_possibly"
"401","5_L2","X5_lowhigh_yes_1",62,"Low-High","Yes","would_possibly"
"402","6_L2","X5_lowhigh_yes_1",55,"Low-High","Yes","would_possibly"
"403","7_L2","X5_lowhigh_yes_1",70,"Low-High","Yes","would_possibly"
"404","8_L2","X5_lowhigh_yes_1",60,"Low-High","Yes","would_possibly"
"405","9_L2","X5_lowhigh_yes_1",40,"Low-High","Yes","would_possibly"
"406","10_L2","X5_lowhigh_yes_1",45,"Low-High","Yes","would_possibly"
"407","11_L2","X5_lowhigh_yes_1",77,"Low-High","Yes","would_possibly"
"408","1_L2","X6_highlow_yes_1",36,"High-Low","Yes","would_possibly"
"409","2_L2","X6_highlow_yes_1",50,"High-Low","Yes","would_possibly"
"410","3_L2","X6_highlow_yes_1",73,"High-Low","Yes","would_possibly"
"411","4_L2","X6_highlow_yes_1",95,"High-Low","Yes","would_possibly"
"412","5_L2","X6_highlow_yes_1",79,"High-Low","Yes","would_possibly"
"413","6_L2","X6_highlow_yes_1",75,"High-Low","Yes","would_possibly"
"414","7_L2","X6_highlow_yes_1",40,"High-Low","Yes","would_possibly"
"415","8_L2","X6_highlow_yes_1",80,"High-Low","Yes","would_possibly"
"416","9_L2","X6_highlow_yes_1",70,"High-Low","Yes","would_possibly"
"417","10_L2","X6_highlow_yes_1",50,"High-Low","Yes","would_possibly"
"418","11_L2","X6_highlow_yes_1",74,"High-Low","Yes","would_possibly"
"419","1_L2","X7_lowonly_no_1",48,"Low","No","would_possibly"
"420","2_L2","X7_lowonly_no_1",50,"Low","No","would_possibly"
"421","3_L2","X7_lowonly_no_1",61,"Low","No","would_possibly"
"422","4_L2","X7_lowonly_no_1",53,"Low","No","would_possibly"
"423","5_L2","X7_lowonly_no_1",59,"Low","No","would_possibly"
"424","6_L2","X7_lowonly_no_1",70,"Low","No","would_possibly"
"425","7_L2","X7_lowonly_no_1",73,"Low","No","would_possibly"
"426","8_L2","X7_lowonly_no_1",70,"Low","No","would_possibly"
"427","9_L2","X7_lowonly_no_1",50,"Low","No","would_possibly"
"428","10_L2","X7_lowonly_no_1",61,"Low","No","would_possibly"
"429","11_L2","X7_lowonly_no_1",51,"Low","No","would_possibly"
"430","1_L2","X8_highonly_no_1",100,"High","No","would_possibly"
"431","2_L2","X8_highonly_no_1",100,"High","No","would_possibly"
"432","3_L2","X8_highonly_no_1",85,"High","No","would_possibly"
"433","4_L2","X8_highonly_no_1",91,"High","No","would_possibly"
"434","5_L2","X8_highonly_no_1",100,"High","No","would_possibly"
"435","6_L2","X8_highonly_no_1",80,"High","No","would_possibly"
"436","7_L2","X8_highonly_no_1",67,"High","No","would_possibly"
"437","8_L2","X8_highonly_no_1",80,"High","No","would_possibly"
"438","9_L2","X8_highonly_no_1",80,"High","No","would_possibly"
"439","10_L2","X8_highonly_no_1",77,"High","No","would_possibly"
"440","11_L2","X8_highonly_no_1",81,"High","No","would_possibly"
"441","1_L2","X9_lowhigh_no_1",45,"Low-High","No","might_probably"
"442","2_L2","X9_lowhigh_no_1",50,"Low-High","No","might_probably"
"443","3_L2","X9_lowhigh_no_1",42,"Low-High","No","might_probably"
"444","4_L2","X9_lowhigh_no_1",51,"Low-High","No","might_probably"
"445","5_L2","X9_lowhigh_no_1",57,"Low-High","No","might_probably"
"446","6_L2","X9_lowhigh_no_1",45,"Low-High","No","might_probably"
"447","7_L2","X9_lowhigh_no_1",4,"Low-High","No","might_probably"
"448","8_L2","X9_lowhigh_no_1",80,"Low-High","No","might_probably"
"449","9_L2","X9_lowhigh_no_1",50,"Low-High","No","might_probably"
"450","10_L2","X9_lowhigh_no_1",50,"Low-High","No","might_probably"
"451","11_L2","X9_lowhigh_no_1",60,"Low-High","No","might_probably"
"452","1_L2","X10_highlow_no_1",69,"High-Low","No","might_probably"
"453","2_L2","X10_highlow_no_1",50,"High-Low","No","might_probably"
"454","3_L2","X10_highlow_no_1",76,"High-Low","No","might_probably"
"455","4_L2","X10_highlow_no_1",50,"High-Low","No","might_probably"
"456","5_L2","X10_highlow_no_1",74,"High-Low","No","might_probably"
"457","6_L2","X10_highlow_no_1",65,"High-Low","No","might_probably"
"458","7_L2","X10_highlow_no_1",22,"High-Low","No","might_probably"
"459","8_L2","X10_highlow_no_1",75,"High-Low","No","might_probably"
"460","9_L2","X10_highlow_no_1",50,"High-Low","No","might_probably"
"461","10_L2","X10_highlow_no_1",51,"High-Low","No","might_probably"
"462","11_L2","X10_highlow_no_1",26,"High-Low","No","might_probably"
"463","1_L2","X11_lowonly_yes_1",45,"Low","Yes","might_probably"
"464","2_L2","X11_lowonly_yes_1",50,"Low","Yes","might_probably"
"465","3_L2","X11_lowonly_yes_1",65,"Low","Yes","might_probably"
"466","4_L2","X11_lowonly_yes_1",15,"Low","Yes","might_probably"
"467","5_L2","X11_lowonly_yes_1",79,"Low","Yes","might_probably"
"468","6_L2","X11_lowonly_yes_1",60,"Low","Yes","might_probably"
"469","7_L2","X11_lowonly_yes_1",68,"Low","Yes","might_probably"
"470","8_L2","X11_lowonly_yes_1",65,"Low","Yes","might_probably"
"471","9_L2","X11_lowonly_yes_1",50,"Low","Yes","might_probably"
"472","10_L2","X11_lowonly_yes_1",71,"Low","Yes","might_probably"
"473","11_L2","X11_lowonly_yes_1",60,"Low","Yes","might_probably"
"474","1_L2","X12_highonly_yes_1",65,"High","Yes","might_probably"
"475","2_L2","X12_highonly_yes_1",50,"High","Yes","might_probably"
"476","3_L2","X12_highonly_yes_1",70,"High","Yes","might_probably"
"477","4_L2","X12_highonly_yes_1",82,"High","Yes","might_probably"
"478","5_L2","X12_highonly_yes_1",78,"High","Yes","might_probably"
"479","6_L2","X12_highonly_yes_1",70,"High","Yes","might_probably"
"480","7_L2","X12_highonly_yes_1",15,"High","Yes","might_probably"
"481","8_L2","X12_highonly_yes_1",75,"High","Yes","might_probably"
"482","9_L2","X12_highonly_yes_1",80,"High","Yes","might_probably"
"483","10_L2","X12_highonly_yes_1",50,"High","Yes","might_probably"
"484","11_L2","X12_highonly_yes_1",63,"High","Yes","might_probably"
"485","1_L2","X13_lowhigh_yes_1",38,"Low-High","Yes","may_certainly"
"486","2_L2","X13_lowhigh_yes_1",81,"Low-High","Yes","may_certainly"
"487","3_L2","X13_lowhigh_yes_1",75,"Low-High","Yes","may_certainly"
"488","4_L2","X13_lowhigh_yes_1",54,"Low-High","Yes","may_certainly"
"489","5_L2","X13_lowhigh_yes_1",76,"Low-High","Yes","may_certainly"
"490","6_L2","X13_lowhigh_yes_1",70,"Low-High","Yes","may_certainly"
"491","7_L2","X13_lowhigh_yes_1",90,"Low-High","Yes","may_certainly"
"492","8_L2","X13_lowhigh_yes_1",85,"Low-High","Yes","may_certainly"
"493","9_L2","X13_lowhigh_yes_1",75,"Low-High","Yes","may_certainly"
"494","10_L2","X13_lowhigh_yes_1",77,"Low-High","Yes","may_certainly"
"495","11_L2","X13_lowhigh_yes_1",50,"Low-High","Yes","may_certainly"
"496","1_L2","X14_highlow_yes_1",62,"High-Low","Yes","may_certainly"
"497","2_L2","X14_highlow_yes_1",70,"High-Low","Yes","may_certainly"
"498","3_L2","X14_highlow_yes_1",58,"High-Low","Yes","may_certainly"
"499","4_L2","X14_highlow_yes_1",49,"High-Low","Yes","may_certainly"
"500","5_L2","X14_highlow_yes_1",85,"High-Low","Yes","may_certainly"
"501","6_L2","X14_highlow_yes_1",70,"High-Low","Yes","may_certainly"
"502","7_L2","X14_highlow_yes_1",5,"High-Low","Yes","may_certainly"
"503","8_L2","X14_highlow_yes_1",99,"High-Low","Yes","may_certainly"
"504","9_L2","X14_highlow_yes_1",80,"High-Low","Yes","may_certainly"
"505","10_L2","X14_highlow_yes_1",93,"High-Low","Yes","may_certainly"
"506","11_L2","X14_highlow_yes_1",86,"High-Low","Yes","may_certainly"
"507","1_L2","X15_lowonly_no_1",50,"Low","No","may_certainly"
"508","2_L2","X15_lowonly_no_1",57,"Low","No","may_certainly"
"509","3_L2","X15_lowonly_no_1",18,"Low","No","may_certainly"
"510","4_L2","X15_lowonly_no_1",30,"Low","No","may_certainly"
"511","5_L2","X15_lowonly_no_1",83,"Low","No","may_certainly"
"512","6_L2","X15_lowonly_no_1",60,"Low","No","may_certainly"
"513","7_L2","X15_lowonly_no_1",5,"Low","No","may_certainly"
"514","8_L2","X15_lowonly_no_1",60,"Low","No","may_certainly"
"515","9_L2","X15_lowonly_no_1",50,"Low","No","may_certainly"
"516","10_L2","X15_lowonly_no_1",67,"Low","No","may_certainly"
"517","11_L2","X15_lowonly_no_1",50,"Low","No","may_certainly"
"518","1_L2","X16_highonly_no_1",95,"High","No","may_certainly"
"519","2_L2","X16_highonly_no_1",100,"High","No","may_certainly"
"520","3_L2","X16_highonly_no_1",73,"High","No","may_certainly"
"521","4_L2","X16_highonly_no_1",100,"High","No","may_certainly"
"522","5_L2","X16_highonly_no_1",100,"High","No","may_certainly"
"523","6_L2","X16_highonly_no_1",95,"High","No","may_certainly"
"524","7_L2","X16_highonly_no_1",98,"High","No","may_certainly"
"525","8_L2","X16_highonly_no_1",99,"High","No","may_certainly"
"526","9_L2","X16_highonly_no_1",95,"High","No","may_certainly"
"527","10_L2","X16_highonly_no_1",100,"High","No","may_certainly"
"528","11_L2","X16_highonly_no_1",95,"High","No","may_certainly"
"529","1_L2","X17_lowhigh_no_1",61,"Low-High","No","may_definitely"
"530","2_L2","X17_lowhigh_no_1",50,"Low-High","No","may_definitely"
"531","3_L2","X17_lowhigh_no_1",66,"Low-High","No","may_definitely"
"532","4_L2","X17_lowhigh_no_1",49,"Low-High","No","may_definitely"
"533","5_L2","X17_lowhigh_no_1",85,"Low-High","No","may_definitely"
"534","6_L2","X17_lowhigh_no_1",68,"Low-High","No","may_definitely"
"535","7_L2","X17_lowhigh_no_1",64,"Low-High","No","may_definitely"
"536","8_L2","X17_lowhigh_no_1",95,"Low-High","No","may_definitely"
"537","9_L2","X17_lowhigh_no_1",50,"Low-High","No","may_definitely"
"538","10_L2","X17_lowhigh_no_1",58,"Low-High","No","may_definitely"
"539","11_L2","X17_lowhigh_no_1",57,"Low-High","No","may_definitely"
"540","1_L2","X18_highlow_no_1",73,"High-Low","No","may_definitely"
"541","2_L2","X18_highlow_no_1",70,"High-Low","No","may_definitely"
"542","3_L2","X18_highlow_no_1",80,"High-Low","No","may_definitely"
"543","4_L2","X18_highlow_no_1",68,"High-Low","No","may_definitely"
"544","5_L2","X18_highlow_no_1",78,"High-Low","No","may_definitely"
"545","6_L2","X18_highlow_no_1",80,"High-Low","No","may_definitely"
"546","7_L2","X18_highlow_no_1",37,"High-Low","No","may_definitely"
"547","8_L2","X18_highlow_no_1",90,"High-Low","No","may_definitely"
"548","9_L2","X18_highlow_no_1",70,"High-Low","No","may_definitely"
"549","10_L2","X18_highlow_no_1",57,"High-Low","No","may_definitely"
"550","11_L2","X18_highlow_no_1",51,"High-Low","No","may_definitely"
"551","1_L2","X19_lowonly_yes_1",59,"Low","Yes","may_definitely"
"552","2_L2","X19_lowonly_yes_1",50,"Low","Yes","may_definitely"
"553","3_L2","X19_lowonly_yes_1",64,"Low","Yes","may_definitely"
"554","4_L2","X19_lowonly_yes_1",48,"Low","Yes","may_definitely"
"555","5_L2","X19_lowonly_yes_1",76,"Low","Yes","may_definitely"
"556","6_L2","X19_lowonly_yes_1",80,"Low","Yes","may_definitely"
"557","7_L2","X19_lowonly_yes_1",60,"Low","Yes","may_definitely"
"558","8_L2","X19_lowonly_yes_1",70,"Low","Yes","may_definitely"
"559","9_L2","X19_lowonly_yes_1",70,"Low","Yes","may_definitely"
"560","10_L2","X19_lowonly_yes_1",71,"Low","Yes","may_definitely"
"561","11_L2","X19_lowonly_yes_1",50,"Low","Yes","may_definitely"
"562","1_L2","X20_highonly_yes_1",85,"High","Yes","may_definitely"
"563","2_L2","X20_highonly_yes_1",63,"High","Yes","may_definitely"
"564","3_L2","X20_highonly_yes_1",55,"High","Yes","may_definitely"
"565","4_L2","X20_highonly_yes_1",72,"High","Yes","may_definitely"
"566","5_L2","X20_highonly_yes_1",100,"High","Yes","may_definitely"
"567","6_L2","X20_highonly_yes_1",90,"High","Yes","may_definitely"
"568","7_L2","X20_highonly_yes_1",51,"High","Yes","may_definitely"
"569","8_L2","X20_highonly_yes_1",90,"High","Yes","may_definitely"
"570","9_L2","X20_highonly_yes_1",80,"High","Yes","may_definitely"
"571","10_L2","X20_highonly_yes_1",80,"High","Yes","may_definitely"
"572","11_L2","X20_highonly_yes_1",82,"High","Yes","may_definitely"
"573","1_L2","X21_lowhigh_yes_1",59,"Low-High","Yes","might_definitely"
"574","2_L2","X21_lowhigh_yes_1",50,"Low-High","Yes","might_definitely"
"575","3_L2","X21_lowhigh_yes_1",71,"Low-High","Yes","might_definitely"
"576","4_L2","X21_lowhigh_yes_1",95,"Low-High","Yes","might_definitely"
"577","5_L2","X21_lowhigh_yes_1",84,"Low-High","Yes","might_definitely"
"578","6_L2","X21_lowhigh_yes_1",85,"Low-High","Yes","might_definitely"
"579","7_L2","X21_lowhigh_yes_1",6,"Low-High","Yes","might_definitely"
"580","8_L2","X21_lowhigh_yes_1",90,"Low-High","Yes","might_definitely"
"581","9_L2","X21_lowhigh_yes_1",50,"Low-High","Yes","might_definitely"
"582","10_L2","X21_lowhigh_yes_1",65,"Low-High","Yes","might_definitely"
"583","11_L2","X21_lowhigh_yes_1",65,"Low-High","Yes","might_definitely"
"584","1_L2","X22_highlow_yes_1",40,"High-Low","Yes","might_definitely"
"585","2_L2","X22_highlow_yes_1",63,"High-Low","Yes","might_definitely"
"586","3_L2","X22_highlow_yes_1",91,"High-Low","Yes","might_definitely"
"587","4_L2","X22_highlow_yes_1",41,"High-Low","Yes","might_definitely"
"588","5_L2","X22_highlow_yes_1",91,"High-Low","Yes","might_definitely"
"589","6_L2","X22_highlow_yes_1",60,"High-Low","Yes","might_definitely"
"590","7_L2","X22_highlow_yes_1",50,"High-Low","Yes","might_definitely"
"591","8_L2","X22_highlow_yes_1",80,"High-Low","Yes","might_definitely"
"592","9_L2","X22_highlow_yes_1",50,"High-Low","Yes","might_definitely"
"593","10_L2","X22_highlow_yes_1",49,"High-Low","Yes","might_definitely"
"594","11_L2","X22_highlow_yes_1",71,"High-Low","Yes","might_definitely"
"595","1_L2","X23_lowonly_no_1",54,"Low","No","might_definitely"
"596","2_L2","X23_lowonly_no_1",75,"Low","No","might_definitely"
"597","3_L2","X23_lowonly_no_1",60,"Low","No","might_definitely"
"598","4_L2","X23_lowonly_no_1",51,"Low","No","might_definitely"
"599","5_L2","X23_lowonly_no_1",68,"Low","No","might_definitely"
"600","6_L2","X23_lowonly_no_1",70,"Low","No","might_definitely"
"601","7_L2","X23_lowonly_no_1",64,"Low","No","might_definitely"
"602","8_L2","X23_lowonly_no_1",50,"Low","No","might_definitely"
"603","9_L2","X23_lowonly_no_1",50,"Low","No","might_definitely"
"604","10_L2","X23_lowonly_no_1",50,"Low","No","might_definitely"
"605","11_L2","X23_lowonly_no_1",78,"Low","No","might_definitely"
"606","1_L2","X24_highonly_no_1",100,"High","No","might_definitely"
"607","2_L2","X24_highonly_no_1",100,"High","No","might_definitely"
"608","3_L2","X24_highonly_no_1",88,"High","No","might_definitely"
"609","4_L2","X24_highonly_no_1",96,"High","No","might_definitely"
"610","5_L2","X24_highonly_no_1",100,"High","No","might_definitely"
"611","6_L2","X24_highonly_no_1",90,"High","No","might_definitely"
"612","7_L2","X24_highonly_no_1",85,"High","No","might_definitely"
"613","8_L2","X24_highonly_no_1",95,"High","No","might_definitely"
"614","9_L2","X24_highonly_no_1",90,"High","No","might_definitely"
"615","10_L2","X24_highonly_no_1",95,"High","No","might_definitely"
"616","11_L2","X24_highonly_no_1",98,"High","No","might_definitely"
"617","1_L2","X25_lowhigh_no_1",81,"Low-High","No","might_certainly"
"618","2_L2","X25_lowhigh_no_1",50,"Low-High","No","might_certainly"
"619","3_L2","X25_lowhigh_no_1",71,"Low-High","No","might_certainly"
"620","4_L2","X25_lowhigh_no_1",50,"Low-High","No","might_certainly"
"621","5_L2","X25_lowhigh_no_1",69,"Low-High","No","might_certainly"
"622","6_L2","X25_lowhigh_no_1",70,"Low-High","No","might_certainly"
"623","7_L2","X25_lowhigh_no_1",43,"Low-High","No","might_certainly"
"624","8_L2","X25_lowhigh_no_1",90,"Low-High","No","might_certainly"
"625","9_L2","X25_lowhigh_no_1",75,"Low-High","No","might_certainly"
"626","10_L2","X25_lowhigh_no_1",50,"Low-High","No","might_certainly"
"627","11_L2","X25_lowhigh_no_1",37,"Low-High","No","might_certainly"
"628","1_L2","X26_highlow_no_1",76,"High-Low","No","might_certainly"
"629","2_L2","X26_highlow_no_1",71,"High-Low","No","might_certainly"
"630","3_L2","X26_highlow_no_1",76,"High-Low","No","might_certainly"
"631","4_L2","X26_highlow_no_1",90,"High-Low","No","might_certainly"
"632","5_L2","X26_highlow_no_1",86,"High-Low","No","might_certainly"
"633","6_L2","X26_highlow_no_1",70,"High-Low","No","might_certainly"
"634","7_L2","X26_highlow_no_1",60,"High-Low","No","might_certainly"
"635","8_L2","X26_highlow_no_1",90,"High-Low","No","might_certainly"
"636","9_L2","X26_highlow_no_1",70,"High-Low","No","might_certainly"
"637","10_L2","X26_highlow_no_1",71,"High-Low","No","might_certainly"
"638","11_L2","X26_highlow_no_1",97,"High-Low","No","might_certainly"
"639","1_L2","X27_lowonly_yes_1",77,"Low","Yes","might_certainly"
"640","2_L2","X27_lowonly_yes_1",67,"Low","Yes","might_certainly"
"641","3_L2","X27_lowonly_yes_1",70,"Low","Yes","might_certainly"
"642","4_L2","X27_lowonly_yes_1",86,"Low","Yes","might_certainly"
"643","5_L2","X27_lowonly_yes_1",66,"Low","Yes","might_certainly"
"644","6_L2","X27_lowonly_yes_1",85,"Low","Yes","might_certainly"
"645","7_L2","X27_lowonly_yes_1",9,"Low","Yes","might_certainly"
"646","8_L2","X27_lowonly_yes_1",95,"Low","Yes","might_certainly"
"647","9_L2","X27_lowonly_yes_1",80,"Low","Yes","might_certainly"
"648","10_L2","X27_lowonly_yes_1",51,"Low","Yes","might_certainly"
"649","11_L2","X27_lowonly_yes_1",44,"Low","Yes","might_certainly"
"650","1_L2","X28_highonly_yes_1",92,"High","Yes","might_certainly"
"651","2_L2","X28_highonly_yes_1",70,"High","Yes","might_certainly"
"652","3_L2","X28_highonly_yes_1",85,"High","Yes","might_certainly"
"653","4_L2","X28_highonly_yes_1",96,"High","Yes","might_certainly"
"654","5_L2","X28_highonly_yes_1",100,"High","Yes","might_certainly"
"655","6_L2","X28_highonly_yes_1",95,"High","Yes","might_certainly"
"656","7_L2","X28_highonly_yes_1",91,"High","Yes","might_certainly"
"657","8_L2","X28_highonly_yes_1",95,"High","Yes","might_certainly"
"658","9_L2","X28_highonly_yes_1",90,"High","Yes","might_certainly"
"659","10_L2","X28_highonly_yes_1",93,"High","Yes","might_certainly"
"660","11_L2","X28_highonly_yes_1",95,"High","Yes","might_certainly"
"661","1_L2","X29_lowhigh_yes_1",25,"Low-High","Yes","must_possibly"
"662","2_L2","X29_lowhigh_yes_1",50,"Low-High","Yes","must_possibly"
"663","3_L2","X29_lowhigh_yes_1",81,"Low-High","Yes","must_possibly"
"664","4_L2","X29_lowhigh_yes_1",52,"Low-High","Yes","must_possibly"
"665","5_L2","X29_lowhigh_yes_1",40,"Low-High","Yes","must_possibly"
"666","6_L2","X29_lowhigh_yes_1",80,"Low-High","Yes","must_possibly"
"667","7_L2","X29_lowhigh_yes_1",6,"Low-High","Yes","must_possibly"
"668","8_L2","X29_lowhigh_yes_1",75,"Low-High","Yes","must_possibly"
"669","9_L2","X29_lowhigh_yes_1",50,"Low-High","Yes","must_possibly"
"670","10_L2","X29_lowhigh_yes_1",60,"Low-High","Yes","must_possibly"
"671","11_L2","X29_lowhigh_yes_1",48,"Low-High","Yes","must_possibly"
"672","1_L2","X30_highlow_yes_1",67,"High-Low","Yes","must_possibly"
"673","2_L2","X30_highlow_yes_1",50,"High-Low","Yes","must_possibly"
